OBJECTID,ADDRTYPE,LOCATION,SEVERITYCODE,SEVERITYDESC,COLLISIONTYPE,PERSONCOUNT,PEDCOUNT,PEDCYLCOUNT,VEHCOUNT,INJURIES,SERIOUSINJURIES,FATALITIES,INCDATE,UNDERINFL,WEATHER,ROADCOND,LIGHTCOND,SPEEDING,HITPARKEDCAR
221157,Block,AURORA AVE N BETWEEN N NORTHGATE WAY AND N 107TH S ST,2,Injury Collision,Right Turn,3,0,0,3,1,0,0,2020/04/06 00:00:00+00,N,Clear,Dry,Daylight,NA,N
221158,Block,SW AVALON WAY BETWEEN SW GENESEE ST AND 35TH AVE SW,1,Property Damage Only Collision,NA,2,0,0,0,0,0,0,2020/03/06 00:00:00+00,NA,NA,NA,NA,NA,N
221160,Block,RAINIER AVE S BETWEEN S WARSAW ST AND S HOLLY ST,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,2020/03/02 00:00:00+00,N,Raining,Wet,Daylight,NA,N
221162,Block,TERRY AVE BETWEEN ALDER ST AND TERRACE ST,0,Unknown,NA,0,0,0,0,0,0,0,2020/03/01 00:00:00+00,NA,NA,NA,NA,NA,N
221163,Block,TERRY AVE BETWEEN VIRGINIA ST AND LENORA ST,0,Unknown,NA,0,0,0,0,0,0,0,2020/02/01 00:00:00+00,NA,NA,NA,NA,NA,Y
221164,Block,W ARMOUR ST BETWEEN 25TH AVE W AND 26TH AVE W,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/05/04 00:00:00+00,N,Clear,Dry,Daylight,NA,Y
221165,Block,SW TRENTON ST BETWEEN 15TH AVE SW AND 16TH AVE SW,1,Property Damage Only Collision,NA,2,0,0,0,0,0,0,2020/01/17 00:00:00+00,NA,NA,NA,NA,NA,N
221169,Block,NE 68TH ST BETWEEN 16TH AVE NE AND 17TH AVE NE,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/03/11 00:00:00+00,N,Overcast,Dry,Daylight,NA,Y
221170,Block,DELRIDGE WAY SW BETWEEN SW BRANDON ST AND SW FINDLAY ST,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/01/17 00:00:00+00,N,Overcast,Dry,Dusk,NA,N
221171,Block,NE 45TH ST BETWEEN 21ST AVE NE AND NE 45TH ST RP,1,Property Damage Only Collision,Sideswipe,4,0,0,2,0,0,0,2020/02/08 00:00:00+00,N,Overcast,Dry,Daylight,NA,N
221172,Block,BOREN AVE BETWEEN MADISON ST AND SPRING ST,1,Property Damage Only Collision,Sideswipe,3,0,0,3,0,0,0,2020/01/02 00:00:00+00,N,Raining,Wet,Dark - Street Lights On,NA,N
221175,Intersection,10TH AVE E AND E PROSPECT ST,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/03/07 00:00:00+00,N,Raining,Wet,Daylight,NA,N
221176,Block,SW WEBSTER ST BETWEEN DELRIDGE WAY SW AND 24TH AVE SW,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/03/22 00:00:00+00,N,Clear,Dry,Daylight,NA,Y
221178,Block,WEST MARGINAL WAY SW BETWEEN SW BRANDON ST AND SW FRONT ST,2,Injury Collision,Angles,2,0,0,2,1,0,0,2020/02/19 00:00:00+00,N,Clear,Dry,Daylight,NA,N
221179,Block,UNION ST BETWEEN 7TH AVE AND CONVENTION PL,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,2020/04/09 00:00:00+00,N,Clear,Dry,Daylight,Y,N
221180,Block,AIRPORT WAY S BETWEEN S LUCILE ST AND CORSON AVE S,1,Property Damage Only Collision,NA,2,0,0,0,0,0,0,2020/02/27 00:00:00+00,NA,NA,NA,NA,NA,N
221181,Block,15TH AVE S BETWEEN S HANFORD ST AND S HINDS ST,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/02/16 00:00:00+00,N,Raining,Wet,Dark - Street Lights On,NA,Y
221182,Intersection,33RD AVE S AND S BRANDON ST,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/01/26 00:00:00+00,N,Raining,Wet,Dark - Street Lights On,NA,N
221183,Block,E OLIVE WAY BETWEEN BOYLSTON W AVE E AND BOYLSTON E AVE E,2,Injury Collision,Other,1,0,0,1,1,0,0,2020/01/28 00:00:00+00,N,Overcast,Wet,Dark - Street Lights On,NA,N
221184,Block,7TH AVE S BETWEEN S HENDERSON ST AND S DIRECTOR W ST,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,2020/04/04 00:00:00+00,N,Clear,Dry,Daylight,NA,N
221186,Block,22ND AVE BETWEEN E CHERRY ST AND E COLUMBIA ST,2,Injury Collision,NA,2,0,0,0,1,0,0,2020/04/17 00:00:00+00,NA,NA,NA,NA,NA,N
221189,Block,WALLINGFORD AVE N BETWEEN N 143RD ST AND N 145TH ST,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/01/31 00:00:00+00,N,Raining,Wet,Daylight,NA,N
221192,Intersection,38TH AVE S AND S BARTON ST,2,Injury Collision,Angles,2,0,0,2,1,0,0,2020/04/20 00:00:00+00,N,Clear,Dry,Daylight,NA,N
221193,Intersection,HIGHLAND DR AND HIGHLAND UPPER DR,1,Property Damage Only Collision,Rear Ended,3,0,0,2,0,0,0,2020/03/04 00:00:00+00,N,Clear,Dry,Daylight,NA,N
221194,Block,SR99 TUNNEL NB BETWEEN ALASKAN WY VI NB AND SR99 REPUBLICAN OFF RP,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,2020/02/19 00:00:00+00,N,Clear,Dry,Daylight,NA,N
221195,Block,N 97TH ST BETWEEN AURORA AVE N AND MIDVALE AVE N,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/03/09 00:00:00+00,N,Clear,Dry,Daylight,NA,N
221198,Block,NW 103RD ST BETWEEN 3RD S AVE NW AND 4TH AVE NW,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,2020/02/29 00:00:00+00,N,Clear,Dry,Daylight,NA,N
221203,Intersection,M L KING JR WR WAY S AND S ORCAS ST,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,2020/01/21 00:00:00+00,N,Raining,Wet,Dark - Street Lights On,NA,N
221204,Block,15TH AVE BETWEEN E SPRUCE ST AND E ALDER ST,0,Unknown,NA,0,0,0,0,0,0,0,2020/03/17 00:00:00+00,NA,NA,NA,NA,NA,N
221207,Intersection,LAKE CITY WAY NE AND NE 120TH ST,2,Injury Collision,Left Turn,3,0,0,2,1,0,0,2020/03/20 00:00:00+00,N,Clear,Dry,Daylight,NA,N
221208,Intersection,BAGLEY AVE N AND N 36TH ST,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/02/19 00:00:00+00,N,Clear,Ice,Daylight,NA,N
221209,Intersection,EARL AVE NW AND NW 67TH ST,2,Injury Collision,Angles,3,0,0,3,2,0,0,2020/01/30 00:00:00+00,N,Clear,Wet,Daylight,NA,N
221210,Block,E DENNY WAY BETWEEN 26TH AVE AND 27TH AVE,1,Property Damage Only Collision,NA,4,0,0,0,0,0,0,2020/04/02 00:00:00+00,NA,NA,NA,NA,NA,Y
221213,Block,OLSON PL SW BETWEEN 3RD AVE SW AND SW CAMBRIDGE PL,2,Injury Collision,Sideswipe,2,0,0,2,1,0,0,2020/04/08 00:00:00+00,N,Clear,Unknown,Daylight,NA,N
221214,Intersection,18TH AVE S AND S COLLEGE ST,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,2020/03/11 00:00:00+00,N,Clear,Wet,Daylight,NA,N
221215,Block,LAKE WASHINGTON BLVD BETWEEN LAKESIDE AVE AND E ALDER ST,0,Unknown,NA,0,0,0,0,0,0,0,2020/02/02 00:00:00+00,NA,NA,NA,NA,NA,Y
221216,Intersection,S HOLGATE BR AND S HOLGATE ST,2b,Serious Injury Collision,Angles,4,0,0,2,3,1,0,2020/02/28 00:00:00+00,N,Overcast,Dry,Daylight,NA,N
221217,Intersection,CALIFORNIA AVE SW AND SW GRAHAM ST,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,2020/01/04 00:00:00+00,N,Overcast,Dry,Dawn,NA,N
221218,Intersection,BOSTON ST AND QUEEN ANNE AVE N,2,Injury Collision,Pedestrian,3,1,0,1,1,0,0,2020/02/19 00:00:00+00,N,Clear,Dry,Daylight,NA,N
221219,Block,14TH AVE S BETWEEN S GRAND ST AND S HOLGATE ST,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,2020/02/01 00:00:00+00,N,Raining,Wet,Dark - Street Lights On,NA,N
221221,Intersection,42ND AVE S AND S TRENTON ST,2,Injury Collision,Angles,6,0,0,2,2,0,0,2020/04/24 00:00:00+00,N,Clear,Dry,Daylight,NA,N
221222,Intersection,1ST AVE NE AND I5 NB 1ST AV NE OFF RP,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,0,2020/01/13 00:00:00+00,N,Overcast,Wet,Dark - Street Lights On,NA,N
221223,Block,HIGHLAND PARK WAY SW BETWEEN 2ND AVE SW AND WEST MARGINAL WAY SW,2,Injury Collision,Rear Ended,2,0,0,2,1,0,0,2020/02/10 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,N
221224,Block,WESTLAKE AVE BETWEEN 7TH AVE AND 8TH AVE,1,Property Damage Only Collision,NA,2,0,0,0,0,0,0,2020/01/07 00:00:00+00,NA,NA,NA,NA,NA,N
221227,Block,BOREN AVE BETWEEN TERRACE ST AND JEFFERSON ST,2,Injury Collision,NA,2,0,0,0,1,0,0,2020/03/26 00:00:00+00,NA,NA,NA,NA,NA,Y
221229,Intersection,MIDVALE AVE N AND N 42ND ST,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/02/06 00:00:00+00,N,Raining,Wet,Dawn,NA,N
221230,Block,RAINIER AVE S BETWEEN S CHARLES S ST AND S NORMAN ST,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/03/23 00:00:00+00,N,Clear,Dry,Dawn,NA,Y
221231,Intersection,28TH AVE NE AND NE 127TH ST,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/02/12 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,N
221232,Block,3RD AVE NE BETWEEN NE 130TH ST AND ROOSEVELT WAY NE,2,Injury Collision,Rear Ended,3,0,0,3,1,0,0,2020/05/18 00:00:00+00,N,Clear,Dry,Daylight,NA,N
221233,Intersection,CORNELL AVE S AND RAINIER AVE S,2b,Serious Injury Collision,Other,1,0,0,1,1,1,0,2020/01/01 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,N
221234,Block,7TH AVE NE BETWEEN NE 45TH ST AND NE 45TH ST ON RP,1,Property Damage Only Collision,Rear Ended,4,0,0,2,0,0,0,2020/01/27 00:00:00+00,N,Raining,Wet,Dark - Street Lights On,NA,N
221235,Block,OLIVE WAY BETWEEN BOREN AVE AND MINOR AVE,2,Injury Collision,NA,2,0,0,0,1,0,0,2020/01/08 00:00:00+00,NA,NA,NA,NA,NA,N
221236,Intersection,4TH AVE S AND S ORCAS ST,2,Injury Collision,Angles,3,0,0,2,2,0,0,2020/03/13 00:00:00+00,N,Raining,Wet,Daylight,NA,N
221238,Block,21ST AVE S BETWEEN S ATLANTIC ST AND S MASSACHUSETTS ST,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,2020/03/10 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,N
221239,Block,S DONOVAN ST BETWEEN 12TH AVE S AND 14TH AVE S,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/01/08 00:00:00+00,N,Raining,Wet,Dark - Street Lights On,NA,Y
221240,Block,22ND AVE S BETWEEN S ATLANTIC ST AND S MASSACHUSETTS ST,0,Unknown,NA,0,0,0,0,0,0,0,2020/03/11 00:00:00+00,NA,NA,NA,NA,NA,N
221242,Intersection,HIGHLAND DR AND HIGHLAND UPPER DR,2,Injury Collision,Angles,2,0,0,2,1,0,0,2020/03/13 00:00:00+00,N,Raining,Wet,Daylight,NA,N
221243,Block,WEST SEATTLE BR EB BETWEEN W SEA BR EB 4 AV OFF RP AND 1ST AV S OFF RP,0,Unknown,NA,0,0,0,0,0,0,0,2020/02/02 00:00:00+00,NA,NA,NA,NA,NA,N
221244,Intersection,15TH AVE NE AND LAKE CITY WAY NE,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,0,2020/03/24 00:00:00+00,N,Overcast,Wet,Daylight,NA,N
221247,Intersection,3RD AVE NE AND NE NORTHGATE WAY,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,0,2020/04/10 00:00:00+00,N,Clear,Dry,Daylight,NA,N
221249,Block,DELRIDGE WAY SW BETWEEN CROFT PL SW AND SW MYRTLE ST,1,Property Damage Only Collision,Other,3,0,0,1,0,0,0,2020/01/03 00:00:00+00,N,Raining,Wet,Dark - Street Lights On,Y,N
221250,Intersection,5TH AVE NE AND NE 45TH ST,2,Injury Collision,Left Turn,4,0,0,2,2,0,0,2020/05/11 00:00:00+00,N,Raining,Wet,Dusk,NA,N
221251,Intersection,4TH AVE S AND S WASHINGTON ST,2,Injury Collision,Angles,4,0,0,2,2,0,0,2020/01/04 00:00:00+00,N,Overcast,Wet,Dark - Street Lights On,NA,N
221252,Intersection,RENTON AVE S AND S NORFOLK ST,1,Property Damage Only Collision,NA,2,0,0,0,0,0,0,2020/03/10 00:00:00+00,NA,NA,NA,NA,NA,N
221254,Block,4TH AVE S BETWEEN S SPOKANE SR ST AND W SEA BR EB 4 AV OFF RP,2,Injury Collision,Rear Ended,2,0,0,2,1,0,0,2020/02/16 00:00:00+00,N,Raining,Wet,Dark - Street Lights On,NA,N
221255,Block,TERRY AVE BETWEEN JEFFERSON ST AND JAMES ST,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,2020/01/26 00:00:00+00,N,Raining,Wet,Dark - Street Lights On,NA,N
221256,Intersection,5TH AVE S AND S JACKSON ST,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,2020/01/31 00:00:00+00,N,Raining,Wet,Dark - Street Lights On,NA,N
221257,Block,35TH AVE SW BETWEEN SW MORGAN ST AND SW HOLLY ST,1,Property Damage Only Collision,Sideswipe,3,0,0,3,0,0,0,2020/01/21 00:00:00+00,N,Raining,Wet,Dark - Street Lights On,NA,Y
221258,Block,S DEARBORN ST BETWEEN DEARBORN OFF RP AND DEARBORN ST OFF RP,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,2020/04/24 00:00:00+00,N,Overcast,Dry,Daylight,NA,N
221260,Block,BEACON WR AVE S BETWEEN 28TH AVE S AND S MYRTLE ST,1,Property Damage Only Collision,NA,1,0,0,0,0,0,0,2020/05/11 00:00:00+00,NA,NA,NA,NA,NA,N
221262,Intersection,11TH AVE W AND W WHEELER ST,1,Property Damage Only Collision,Angles,3,0,0,2,0,0,0,2020/02/27 00:00:00+00,N,Clear,Dry,Daylight,NA,N
221263,Intersection,12TH AVE AND E MARION ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2020/01/30 00:00:00+00,N,Raining,Wet,Dark - Street Lights On,NA,N
221266,Block,OLSON PL SW BETWEEN 1ST AVE S AND 2ND AVE SW,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,2020/01/09 00:00:00+00,N,Overcast,Wet,Daylight,NA,N
221268,Block,BANNER WAY NE BETWEEN NE 80TH ST AND 85TH ST ON RP,1,Property Damage Only Collision,Angles,3,0,0,2,0,0,0,2020/02/08 00:00:00+00,N,Clear,Dry,Daylight,NA,N
221270,Intersection,MERIDIAN AVE N AND N NORTHGATE WAY,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,2020/01/17 00:00:00+00,N,Overcast,Wet,Dark - Street Lights On,NA,N
221271,Intersection,20TH AVE NW AND NW 65TH ST,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,2020/05/07 00:00:00+00,N,Clear,Dry,Daylight,NA,N
221272,Block,1ST AVE BETWEEN VIRGINIA ST AND LENORA ST,1,Property Damage Only Collision,NA,2,0,0,0,0,0,0,2020/01/06 00:00:00+00,NA,NA,NA,NA,NA,Y
221273,Block,GREENWOOD AVE N BETWEEN N 87TH ST AND N 90TH ST,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/03/10 00:00:00+00,N,Clear,Dry,Daylight,NA,N
221275,Block,BROADWAY E BETWEEN E REPUBLICAN ST AND E MERCER ST,0,Unknown,NA,0,0,0,0,0,0,0,2020/01/20 00:00:00+00,NA,NA,NA,NA,NA,Y
221276,Block,1ST AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,2020/02/21 00:00:00+00,N,Clear,Dry,Daylight,NA,N
221279,Intersection,8TH AVE NE AND NE 45TH E ST,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,0,2020/03/07 00:00:00+00,N,Raining,Wet,Daylight,NA,N
221280,Intersection,CORLISS AVE N AND N NORTHGATE WAY,1,Property Damage Only Collision,Sideswipe,6,0,0,2,0,0,0,2020/02/15 00:00:00+00,N,Clear,Dry,Daylight,NA,N
221281,Intersection,1ST AVE NE AND NE 103RD ST,1,Property Damage Only Collision,Angles,4,0,0,2,0,0,0,2020/01/05 00:00:00+00,N,Raining,Wet,Daylight,NA,N
221282,Intersection,7TH AVE NE AND NE 45TH ST,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,2020/04/30 00:00:00+00,N,Overcast,Dry,Daylight,NA,N
221285,Block,DELRIDGE WAY SW BETWEEN SW HENDERSON ST AND 20TH AVE SW,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,2020/03/27 00:00:00+00,N,Raining,Wet,Daylight,NA,N
221286,Block,HARVARD AVE BETWEEN E UNION ST AND E PIKE ST,2,Injury Collision,Angles,2,0,0,2,1,0,0,2020/03/15 00:00:00+00,N,Clear,Dry,Daylight,NA,N
221288,Intersection,26TH AVE NW AND NW 63RD ST,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/02/07 00:00:00+00,N,Raining,Wet,Dark - Street Lights On,NA,N
221289,Intersection,35TH AVE NE AND NE 125TH ST,2,Injury Collision,Angles,3,0,0,3,2,0,0,2020/02/06 00:00:00+00,N,Raining,Wet,Daylight,NA,N
221290,Intersection,GREENWOOD AVE N AND N 72ND N ST,1,Property Damage Only Collision,NA,2,0,0,0,0,0,0,2020/05/10 00:00:00+00,NA,NA,NA,NA,NA,N
221292,Intersection,BOREN AVE AND E FIR ST,2,Injury Collision,Other,1,0,0,1,1,0,0,2020/01/30 00:00:00+00,N,Clear,Dry,Daylight,NA,N
221293,Intersection,15TH AVE NW AND NW 51ST ST,0,Unknown,NA,0,0,0,0,0,0,0,2020/02/03 00:00:00+00,NA,NA,NA,NA,NA,Y
221294,Intersection,DELRIDGE WAY SW AND SW ORCHARD ST,2,Injury Collision,Angles,4,0,0,3,4,0,0,2020/04/04 00:00:00+00,N,Partly Cloudy,Dry,Daylight,NA,N
221295,Block,E ALDER ST BETWEEN 27TH AVE AND M L KING JR WAY,1,Property Damage Only Collision,Sideswipe,3,0,0,2,0,0,0,2020/01/17 00:00:00+00,N,Clear,Wet,Daylight,NA,N
221300,Block,SEWARD PARK AVE S BETWEEN S FISHER PL AND RAINIER AVE S,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2020/02/27 00:00:00+00,N,Clear,Dry,Daylight,NA,N
221303,Block,JAMES ST BETWEEN 2ND AVE AND 3RD AVE,1,Property Damage Only Collision,Head On,2,0,0,2,0,0,0,2020/02/07 00:00:00+00,N,Overcast,Wet,Daylight,NA,N
221304,Block,8TH AVE NW BETWEEN NW 70TH ST AND NW 73RD S ST,1,Property Damage Only Collision,Rear Ended,7,0,0,4,0,0,0,2020/03/05 00:00:00+00,N,Clear,Dry,Daylight,NA,N
221305,Intersection,16TH AVE AND E DENNY WAY,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/01/10 00:00:00+00,N,Raining,Wet,Daylight,NA,N
221306,Block,NE 107TH ST BETWEEN 19TH AVE NE AND 20TH AVE NE,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,2020/01/05 00:00:00+00,N,Raining,Wet,Daylight,NA,N
221307,Block,BOREN AVE BETWEEN SPRING ST AND SENECA ST,1,Property Damage Only Collision,Angles,3,0,0,3,0,0,0,2020/01/21 00:00:00+00,N,Raining,Wet,Daylight,NA,N
221308,Block,HARBOR AVE SW BETWEEN FAIRMOUNT AVE SW AND SW BRONSON WAY,2,Injury Collision,Sideswipe,4,0,0,3,1,0,0,2020/04/02 00:00:00+00,N,Clear,Dry,Daylight,NA,N
221311,Block,22ND AVE S BETWEEN S COLLEGE ST AND S BAYVIEW ST,1,Property Damage Only Collision,NA,2,0,0,0,0,0,0,2020/02/06 00:00:00+00,NA,NA,NA,NA,NA,N
221312,Intersection,21ST AVE W AND W DRAVUS ST,0,Unknown,NA,0,0,0,0,0,0,0,2020/02/28 00:00:00+00,NA,NA,NA,NA,NA,N
221314,Block,28TH AVE S BETWEEN S CHARLES ST AND S NORMAN ST,0,Unknown,NA,0,0,0,0,0,0,0,2020/04/08 00:00:00+00,NA,NA,NA,NA,NA,Y
221317,Block,RAINIER AVE S BETWEEN S GRAND ST AND 22ND N AVE S,1,Property Damage Only Collision,NA,1,0,0,0,0,0,0,2020/04/20 00:00:00+00,NA,NA,NA,NA,NA,N
221320,Block,AURORA AVE N BETWEEN N 125TH ST AND N 127TH ST,2,Injury Collision,Rear Ended,2,0,0,2,1,0,0,2020/05/07 00:00:00+00,N,Clear,Dry,Daylight,NA,N
221321,Block,LAKE WASHINGTON BLVD E BETWEEN BOYER AVE E AND E FOSTER ISLAND RD,1,Property Damage Only Collision,Other,3,0,0,1,0,0,0,2020/03/06 00:00:00+00,N,Overcast,Dry,Dark - Street Lights On,Y,N
221322,Block,1ST AVE BETWEEN UNION ST AND PIKE ST,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,2020/02/07 00:00:00+00,N,Overcast,Wet,Dark - Street Lights On,NA,N
221323,Block,W MERCER ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,0,Unknown,NA,2,0,0,0,0,0,0,2020/05/24 00:00:00+00,NA,NA,NA,NA,NA,Y
221324,Intersection,6TH AVE S AND S DAKOTA ST,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/01/23 00:00:00+00,N,Raining,Wet,Daylight,NA,N
221328,Intersection,AURORA AVE N AND N 130TH ST,0,Unknown,NA,0,0,0,0,0,0,0,2020/02/15 00:00:00+00,NA,NA,NA,NA,NA,Y
221329,Block,39TH AVE S BETWEEN CHIEF SEALTH TRL AND S KENYON WAY,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,2020/03/09 00:00:00+00,N,Clear,Dry,Daylight,Y,N
221330,Block,EAST MARGINAL WAY S BETWEEN 16TH AVE S AND BOEING DR,2,Injury Collision,NA,2,0,0,0,2,0,0,2020/01/19 00:00:00+00,NA,NA,NA,NA,NA,N
221333,Intersection,3RD AVE NE AND NE NORTHGATE WAY,0,Unknown,NA,0,0,0,0,0,0,0,2020/02/25 00:00:00+00,NA,NA,NA,NA,NA,N
221334,Block,1ST AV S BR NB BETWEEN POINT B AND POINT A,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,2020/01/21 00:00:00+00,N,Raining,Wet,Dark - Street Lights On,NA,N
221336,Intersection,POPLAR PL S AND S DEARBORN ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2020/02/08 00:00:00+00,N,Clear,Dry,Daylight,NA,N
221337,Block,E CHERRY ST BETWEEN 23RD AVE AND 24TH AVE,0,Unknown,NA,2,0,0,0,0,0,0,2020/04/15 00:00:00+00,NA,NA,NA,NA,NA,Y
221338,Block,RAINIER AVE S BETWEEN S KENYON ST AND S ELMGROVE ST,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,2020/02/21 00:00:00+00,N,Clear,Dry,Unknown,NA,N
221339,Block,13TH AVE SW BETWEEN SW HOLDEN ST AND SW KENYON ST,2,Injury Collision,Head On,2,0,0,2,1,0,0,2020/02/26 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,N
221340,Intersection,17TH AVE NW AND NW 62ND ST,2,Injury Collision,Head On,3,1,0,2,1,0,0,2020/01/27 00:00:00+00,N,Clear,Dry,Daylight,NA,N
221341,Block,RAINIER AVE S BETWEEN S FONTANELLE ST AND S AUSTIN ST,1,Property Damage Only Collision,Other,3,0,0,2,0,0,0,2020/01/31 00:00:00+00,N,Raining,Wet,Daylight,NA,N
221343,Intersection,45TH AVE SW AND SW WILDWOOD PL,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,2020/01/31 00:00:00+00,N,Raining,Wet,Dark - Street Lights On,NA,N
221345,Block,EAST GREEN LAKE DR N BETWEEN N 77TH ST AND N 78TH ST,0,Unknown,NA,2,0,0,0,0,0,0,2020/05/17 00:00:00+00,NA,NA,NA,NA,NA,Y
221346,Intersection,NW 49TH ST AND NW MARKET ST,1,Property Damage Only Collision,Angles,3,0,0,2,0,0,0,2020/02/05 00:00:00+00,N,Raining,Wet,Dark - Street Lights On,NA,N
221347,Block,EAST MARGINAL WAY S BETWEEN S NEVADA ST AND S IDAHO ST,1,Property Damage Only Collision,Sideswipe,3,0,0,2,0,0,0,2020/01/22 00:00:00+00,N,Raining,Wet,Daylight,NA,N
221348,Intersection,CALIFORNIA AVE SW AND SW ADMIRAL WAY,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,0,2020/03/25 00:00:00+00,N,Clear,Dry,Daylight,NA,N
221350,Block,5TH AVE NE BETWEEN NE 44TH ST AND NE 45TH ST,2,Injury Collision,Other,2,0,0,2,1,0,0,2020/03/07 00:00:00+00,N,Overcast,Dry,Dark - Street Lights On,NA,N
221351,Block,N 85TH ST BETWEEN FREMONT AVE N AND LINDEN AVE N,1,Property Damage Only Collision,Sideswipe,4,0,0,2,0,0,0,2020/01/11 00:00:00+00,N,Raining,Wet,Daylight,NA,N
221353,Intersection,BOREN AVE AND PIKE ST,2,Injury Collision,NA,2,0,0,0,1,0,0,2020/02/05 00:00:00+00,NA,NA,NA,NA,NA,N
221354,Intersection,4TH AVE S AND S FIDALGO ST,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,0,2020/01/29 00:00:00+00,N,Clear,Wet,Daylight,NA,N
221355,Block,NW 75TH ST BETWEEN 8TH AVE NW AND DIBBLE AVE NW,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/03/01 00:00:00+00,N,Clear,Dry,Daylight,NA,Y
221356,Block,STONE WAY N BETWEEN N 36TH ST AND N 38TH ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2020/02/26 00:00:00+00,N,Overcast,Dry,Daylight,NA,N
221357,Block,WESTLAKE AVE N BETWEEN HALLADAY ST AND NEWELL ST,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,2020/01/26 00:00:00+00,N,Raining,Wet,Dark - Street Lights On,NA,N
221358,Block,14TH AVE S BETWEEN S DONOVAN ST AND S TRENTON ST,1,Property Damage Only Collision,NA,2,0,0,0,0,0,0,2020/01/21 00:00:00+00,NA,NA,NA,NA,NA,Y
221359,Intersection,51ST AVE S AND S CRESTON ST,2,Injury Collision,Angles,3,0,0,2,2,0,0,2020/04/24 00:00:00+00,N,Overcast,Wet,Dark - Street Lights On,NA,N
221361,Block,YALE AVE E BETWEEN E LYNN ST AND E LOUISA ST,0,Unknown,NA,2,0,0,0,0,0,0,2020/04/29 00:00:00+00,NA,NA,NA,NA,NA,Y
